para_id,question,answer
d2686d916910a631e756aa97a6a85cdcd038c47eb449f8c816571ce4dd6fe51d,What to do if your car shuts down unexpectedly while driving and the remote control isn't working?,replace the battery in the remote control
d2686d916910a631e756aa97a6a85cdcd038c47eb449f8c816571ce4dd6fe51d,What to do if your car shuts down unexpectedly while driving and the remote control is not working,"steer to a safe location , apply the parking brake , and restart using the fast restart or backup start feature"
d2686d916910a631e756aa97a6a85cdcd038c47eb449f8c816571ce4dd6fe51d,What to do if your car shuts down unexpectedly while driving and the remote control is not working?,replace the battery in the remote control
931912d424d55556fee2e42c335591b3ce8fced8a0ed00528c71ceac01a01eff,Battery Recycling and Charging Your Vehicle,recycling : • follow local regulations for battery recycling
931912d424d55556fee2e42c335591b3ce8fced8a0ed00528c71ceac01a01eff,AC and DC Charging Your Vehicle,charging your vehicle
931912d424d55556fee2e42c335591b3ce8fced8a0ed00528c71ceac01a01eff,AC and DC Charging Guide,charging your vehicle
931912d424d55556fee2e42c335591b3ce8fced8a0ed00528c71ceac01a01eff,AC and DC Charging Your Vehicle Comprehensive Guide,ac charging
931912d424d55556fee2e42c335591b3ce8fced8a0ed00528c71ceac01a01eff,Battery Recycling and Charging,recycling : • follow local regulations for battery recycling
d8e1f3023d691f70a4539c40c5f963fca24e9f31902b77f3a9a2712c8ed0cb03,Home Charging Instructions,prepare the vehicle
d8e1f3023d691f70a4539c40c5f963fca24e9f31902b77f3a9a2712c8ed0cb03,How to charge a mobile phone at home?,by - step home charging instructions
d8e1f3023d691f70a4539c40c5f963fca24e9f31902b77f3a9a2712c8ed0cb03,Home Charging Instructions for a Samsung Galaxy S3,samsung galaxy s3 [SEP]
d8e1f3023d691f70a4539c40c5f963fca24e9f31902b77f3a9a2712c8ed0cb03,Home Charging Instructions for a Samsung Galaxy S4,prepare the vehicle
d8e1f3023d691f70a4539c40c5f963fca24e9f31902b77f3a9a2712c8ed0cb03,Home Charging Instructions for a Samsung Galaxy Note 3,connect the charging equipment
f43ce9d25e7c22c2ee9400aead3ee24d5978ac6753dc24717eddc728c8e5d2dd,How to properly charge a car battery,"by default , the vehicle charges to 100 % unless you have set a specific charging schedule or limit in the vehicle settings"
f43ce9d25e7c22c2ee9400aead3ee24d5978ac6753dc24717eddc728c8e5d2dd,How do you charge your car?,during off - peak hours
f43ce9d25e7c22c2ee9400aead3ee24d5978ac6753dc24717eddc728c8e5d2dd,How to properly charge a Nissan Sentra battery,"listen for a click or check for an illuminated charging light to confirm a secure connection . 4 . automatic charging activation : o charging begins automatically once the connection is secure . by default , the vehicle charges to 100 % unless you have set a specific charging schedule or limit in the vehicle settings"
f43ce9d25e7c22c2ee9400aead3ee24d5978ac6753dc24717eddc728c8e5d2dd,How to properly charge a Nissan Leaf,"listen for a click or check for an illuminated charging light to confirm a secure connection . 4 . automatic charging activation : o charging begins automatically once the connection is secure . by default , the vehicle charges to 100 % unless you have set a specific charging schedule or limit in the vehicle settings"
f43ce9d25e7c22c2ee9400aead3ee24d5978ac6753dc24717eddc728c8e5d2dd,How to properly charge a Nissan Leaf?,"listen for a click or check for an illuminated charging light to confirm a secure connection . 4 . automatic charging activation : o charging begins automatically once the connection is secure . by default , the vehicle charges to 100 % unless you have set a specific charging schedule or limit in the vehicle settings"
2d5ceb24f8c47ff54642660481ea0140c43a6692625738a31062506b55cebc75,What is DC Fast Charging?,rapid charging speeds : o dc fast charging can significantly reduce charging time
2d5ceb24f8c47ff54642660481ea0140c43a6692625738a31062506b55cebc75,What are the benefits of DC fast charging?,significantly reduce charging time
2d5ceb24f8c47ff54642660481ea0140c43a6692625738a31062506b55cebc75,What are the benefits of DC Fast Charging?,significantly reduce charging time
2d5ceb24f8c47ff54642660481ea0140c43a6692625738a31062506b55cebc75,What is DC Fast Charging and how does it work?,"can significantly reduce charging time , bringing the battery to 80 % in as little as 30 - 45 minutes , depending on the station and vehicle model"
2d5ceb24f8c47ff54642660481ea0140c43a6692625738a31062506b55cebc75,What are the benefits of DC fast charging for EVs?,significantly reduce charging time
f92e049a3460173b91fe2114ff1201708255d8d333e79a19b8f54f221995a292,How to charge a Nissan Maxima LFP and NCM batteries at the same time,"for consistent performance , charge ncm batteries up to 90 % regularly and lfp batteries to 100 %"
f92e049a3460173b91fe2114ff1201708255d8d333e79a19b8f54f221995a292,How to charge a Nissan Maxima LFP and NCM batteries at the same time?,for consistent performance
f92e049a3460173b91fe2114ff1201708255d8d333e79a19b8f54f221995a292,How to charge a Nissan Maxima LFP and NCM batteries,"for consistent performance , charge ncm batteries up to 90 % regularly and lfp batteries to 100 %"
f92e049a3460173b91fe2114ff1201708255d8d333e79a19b8f54f221995a292,How to charge a Nissan Maxima LFP battery,100 %
f92e049a3460173b91fe2114ff1201708255d8d333e79a19b8f54f221995a292,How to charge a Nissan Maxima LFP and NCM batteries?,"for consistent performance , charge ncm batteries up to 90 % regularly and lfp batteries to 100 %"
3aef07aba0154fe043eaf4aefe0aef3e2d1f1f3ec9e6583c79e244b412db1b73,Troubleshooting Common Charging Issues,vehicle not charging
3aef07aba0154fe043eaf4aefe0aef3e2d1f1f3ec9e6583c79e244b412db1b73,How to troubleshoot common charging issues,vehicle not charging
3aef07aba0154fe043eaf4aefe0aef3e2d1f1f3ec9e6583c79e244b412db1b73,How to troubleshoot common charging issues?,vehicle not charging
3aef07aba0154fe043eaf4aefe0aef3e2d1f1f3ec9e6583c79e244b412db1b73,How to troubleshoot common car charging issues?,vehicle not charging
3aef07aba0154fe043eaf4aefe0aef3e2d1f1f3ec9e6583c79e244b412db1b73,How to troubleshoot common car charging issues,vehicle not charging
e44ec89f56447ac8b24ec0e02141126d53b55e6a8a4e582dd3914efdc22653eb,FragglesX500FMS 2027 39 - Charging Issues,charging issues [SEP]
e44ec89f56447ac8b24ec0e02141126d53b55e6a8a4e582dd3914efdc22653eb,FragglesX500FMS 2027 39 Charging Issues,
e44ec89f56447ac8b24ec0e02141126d53b55e6a8a4e582dd3914efdc22653eb,FragglesX500FMS 2027 39 charging problem,[SEP]
e44ec89f56447ac8b24ec0e02141126d53b55e6a8a4e582dd3914efdc22653eb,FragglesX500FMS 2027 39 - Charging Problems,[SEP]
e44ec89f56447ac8b24ec0e02141126d53b55e6a8a4e582dd3914efdc22653eb,FragglesX500FMS 2027 39 - Charging Problem,[SEP]
826d308949e2380c531c8fad5f02faf5f8684ac14bac3ce9830de43ba1b4df2d,Why Isn't My Vehicle Charging with the Mobile Power Cord?,why
826d308949e2380c531c8fad5f02faf5f8684ac14bac3ce9830de43ba1b4df2d,Why Isn’t My Vehicle Charging with the Mobile Power Cord?,why
826d308949e2380c531c8fad5f02faf5f8684ac14bac3ce9830de43ba1b4df2d,Why Isn't My Vehicle Charging with the Mobile Power Cord,why
826d308949e2380c531c8fad5f02faf5f8684ac14bac3ce9830de43ba1b4df2d,Why isn't my vehicle Charging with the mobile power cord?,why
826d308949e2380c531c8fad5f02faf5f8684ac14bac3ce9830de43ba1b4df2d,Why Isn't My Vehicle Charging With the Mobile Power Cord?,why
12896ad6d3086d87a507c6a3fa0f196d39b82ab75950e6cd6cc5d5270583f10d,Why Does My Vehicle Make Noise While Charging?,battery cooling system
12896ad6d3086d87a507c6a3fa0f196d39b82ab75950e6cd6cc5d5270583f10d,Why Does My Vehicle Make Noise While Charging,battery cooling system
12896ad6d3086d87a507c6a3fa0f196d39b82ab75950e6cd6cc5d5270583f10d,Why does my vehicle make noise while charging?,battery cooling system
12896ad6d3086d87a507c6a3fa0f196d39b82ab75950e6cd6cc5d5270583f10d,Why Does My Vehicle Make Noise While Charging? And How Can I Maximize Charge Efficiency?,
12896ad6d3086d87a507c6a3fa0f196d39b82ab75950e6cd6cc5d5270583f10d,How to Maximize Charging Efficiency,to take advantage of lower electricity rates
f68d17b8ebeb7ec09b2286b922e53848b73acfd327821249faec790565d44653,FragglesX500FMS 2027 40 o Blue Light: The vehicle is actively charging or is ready to charge. This indicates normal operation. Stop charging immediately and contact service for further assistance. Using the Vehicle App for Charging,o red light : an internal error has occurred
f68d17b8ebeb7ec09b2286b922e53848b73acfd327821249faec790565d44653,FragglesX500FMS 2027 40 o Blue Light: The vehicle is actively charging or is ready to charge. This indicates normal operation. Stop charging immediately and contact service for further assistance.,
f68d17b8ebeb7ec09b2286b922e53848b73acfd327821249faec790565d44653,FragglesX500FMS 2027 40 o Blue Light: The vehicle is actively charging or is ready to charge. This indicates normal operation,fragglesx500fms 2027 40 o blue light : the vehicle is actively charging or is ready to charge . this indicates normal operation
f68d17b8ebeb7ec09b2286b922e53848b73acfd327821249faec790565d44653,FragglesX500FMS 2027 40 o Blue Light: The vehicle is actively charging or is ready to charge. This indicates normal operation.,fragglesx500fms 2027 40 o blue light : the vehicle is actively charging or is ready to charge . this indicates normal operation
f68d17b8ebeb7ec09b2286b922e53848b73acfd327821249faec790565d44653,FragglesX500FMS 2027 40 o Blue Light: The vehicle is actively charging or is ready to charge. This indicates normal operation. Stop charging immediately and contact service for further assistance,
a6301c7b3c141dc27732409a1eceb3f68977fc962a6cda35939a1cf9a6c56d8b,2005 Toyota Corolla - Malfunctions,"2005 toyota corolla - malfunctions [SEP] press the low ( l ) button when in drive ( d ) to activate or deactivate the mode . shifting out of park ( p ) during malfunctions : 1 . ensure the parking brake is applied . if the 12v battery is low , connect an external power source"
a6301c7b3c141dc27732409a1eceb3f68977fc962a6cda35939a1cf9a6c56d8b,2005 Toyota Tacoma - Malfunctions,"2005 toyota tacoma - malfunctions [SEP] press the low ( l ) button when in drive ( d ) to activate or deactivate the mode . shifting out of park ( p ) during malfunctions : 1 . ensure the parking brake is applied . if the 12v battery is low , connect an external power source"
a6301c7b3c141dc27732409a1eceb3f68977fc962a6cda35939a1cf9a6c56d8b,2005 Toyota Corolla - Malfunctions and Power Failures,2005 toyota corolla - malfunctions and power failures [SEP]
a6301c7b3c141dc27732409a1eceb3f68977fc962a6cda35939a1cf9a6c56d8b,2005 Toyota Corolla - Malfunctions and Maintenance,"shifting out of park ( p ) during malfunctions : 1 . ensure the parking brake is applied . if the 12v battery is low , connect an external power source"
a6301c7b3c141dc27732409a1eceb3f68977fc962a6cda35939a1cf9a6c56d8b,Toyota Corolla - Malfunctions,"shifting out of park ( p ) during malfunctions : 1 . ensure the parking brake is applied . if the 12v battery is low , connect an external power source"
04868a96836b242af75b209ec1bf54f9a3f5affa3db7d8bc4ee29a2768eac34c,How to enter Temporary Neutral Mode,bring the vehicle to a stop
04868a96836b242af75b209ec1bf54f9a3f5affa3db7d8bc4ee29a2768eac34c,What is Temporary Neutral Mode?,keeps the vehicle in neutral ( n ) temporarily
04868a96836b242af75b209ec1bf54f9a3f5affa3db7d8bc4ee29a2768eac34c,How do you enter Temporary Neutral Mode?,bring the vehicle to a stop
04868a96836b242af75b209ec1bf54f9a3f5affa3db7d8bc4ee29a2768eac34c,How to enter Temporary Neutral Mode (N),bring the vehicle to a stop
04868a96836b242af75b209ec1bf54f9a3f5affa3db7d8bc4ee29a2768eac34c,How to enter Temporary Neutral Mode on a Honda Civic,bring the vehicle to a stop
51aeaeaa3abea5c37eeab7e79afadc2de324a417d31363aec57b77a0ace592d9,How does automatic return to park work?,the vehicle automatically shifts to park ( p ) when stationary if : o you switch the vehicle off
51aeaeaa3abea5c37eeab7e79afadc2de324a417d31363aec57b77a0ace592d9,How does the automatic return to park work?,the vehicle automatically shifts to park ( p ) when stationary if : o you switch the vehicle off
51aeaeaa3abea5c37eeab7e79afadc2de324a417d31363aec57b77a0ace592d9,Automatic Return to Park (P),the vehicle automatically shifts to park ( p ) when stationary if : o you switch the vehicle off
51aeaeaa3abea5c37eeab7e79afadc2de324a417d31363aec57b77a0ace592d9,How does automatic return work?,the vehicle automatically shifts to park ( p ) when stationary if : o you switch the vehicle off
51aeaeaa3abea5c37eeab7e79afadc2de324a417d31363aec57b77a0ace592d9,How does the automatic return to park work on a 2001 Honda Civic?,the vehicle automatically shifts to park ( p ) when stationary if : o you switch the vehicle off
3444dbe1d7851d6ca0d43a516311fe362a2d278c04b523789d545d7c0b8078c8,2005 Ford Focus - Seatbelt and Door Indicators,consult a service center if you experience issues like incorrect seatbelt or door indicators
3444dbe1d7851d6ca0d43a516311fe362a2d278c04b523789d545d7c0b8078c8,2004 Ford Focus - Seatbelt and Door Indicators,ford focus
3444dbe1d7851d6ca0d43a516311fe362a2d278c04b523789d545d7c0b8078c8,2005 Ford Focus - Seatbelt and Door Indicators Audible Warnings,2005 ford focus
3444dbe1d7851d6ca0d43a516311fe362a2d278c04b523789d545d7c0b8078c8,2004 Ford Focus - Seatbelt and Door Indicators Audible Warnings,2004 ford focus
3444dbe1d7851d6ca0d43a516311fe362a2d278c04b523789d545d7c0b8078c8,2005 Ford Focus - Seatbelt and Door Indicators Warnings,
60d73ace5a5ae0f5207709a491e5501e661de6acc2a1c25dca1eaf1c71ae1730,AWD system is not functioning correctly,awd off the awd system is not functioning correctly
60d73ace5a5ae0f5207709a491e5501e661de6acc2a1c25dca1eaf1c71ae1730,AWD system is not functioning properly,awd off the awd system is not functioning correctly
60d73ace5a5ae0f5207709a491e5501e661de6acc2a1c25dca1eaf1c71ae1730,AWD system is not working correctly,awd off the awd system is not functioning correctly
60d73ace5a5ae0f5207709a491e5501e661de6acc2a1c25dca1eaf1c71ae1730,AWD is not functioning correctly,awd off the awd system is not functioning correctly
60d73ace5a5ae0f5207709a491e5501e661de6acc2a1c25dca1eaf1c71ae1730,AWD system is not working properly,awd off the awd system is not functioning correctly
b94a3faf21169250cefe77ec158469ec48cc24db74970c2045f6c00fd7307329,Brakes Brake Precautions and Anti-Lock Braking System (ABS),abs helps maintain control during hard braking by preventing the wheels from locking up .
b94a3faf21169250cefe77ec158469ec48cc24db74970c2045f6c00fd7307329,Brakes Brake Precautions and Anti-Lock Braking System,anti - lock braking system
b94a3faf21169250cefe77ec158469ec48cc24db74970c2045f6c00fd7307329,Brakes and Anti-Lock Braking System (ABS),abs helps maintain control during hard braking by preventing the wheels from locking up
b94a3faf21169250cefe77ec158469ec48cc24db74970c2045f6c00fd7307329,Brakes and Anti-Lock Braking System,brake precautions
b94a3faf21169250cefe77ec158469ec48cc24db74970c2045f6c00fd7307329,How does the Anti-Lock Braking System work?,abs helps maintain control during hard braking by preventing the wheels from locking up
26b36395519460ae91af8fb7bb536fbd7baee271716dcdaf7f35f24546640680,Brake Over Accelerator,if the accelerator pedal is stuck : 1 . apply firm pressure to the brake pedal
